"V1" "V2" "V3" "V4" "V5"
"1" 0.956649231298985 0.957588942967709 0.957262546146135 0.957133319279402 0.958771119335612
"2" 0.98596560031113 0.986479395778793 0.985874432904626 0.986463558199581 0.986265095857093
"3" 0.968428475108564 0.969688901010736 0.969812369225739 0.969425169926936 0.969748907593181
"4" 0.986737712335994 0.988517191911805 0.988734274168722 0.988402441177941 0.988389298107426
"5" 0.98887155578772 0.988716906707165 0.989014441594438 0.98924936156578 0.988848170892357
"6" 0.986598995693236 0.987783629030843 0.98770819535638 0.986116269967467 0.986028677417564
"7" 0.974339872383563 0.976433698049418 0.979541990207749 0.976652227719303 0.974393946422051
"8" 0.983873549559307 0.982895954924848 0.981251412763163 0.980832934958241 0.982098085771428
"9" 0.985212889831994 0.982036164422975 0.985924377754622 0.983724020003377 0.981477333941743
"10" 0.988989414801313 0.989046782324766 0.989211257689142 0.989146890953065 0.989321053870736
"11" 0.975435286378694 0.978666903163046 0.983173993654782 0.982832195362742 0.973910501491958
"12" 0.182499991196458 0.24452496308468 0.445798102710545 0.245754881982885 0
"13" 0.977570673864033 0.975388691010209 0.974500736330645 0.974843673286354 0.976808368314158
"14" 0.973366494314982 0.96859071573282 0.971479000534865 0.973911518050854 0.968565987476828
"15" 0.97933903756452 0.984114099706282 0.982331544264715 0.977528763720367 0.976750352751145
"16" 0.982938266796526 0.983751985161092 0.984905176078677 0.983968562502491 0.983663268622678
"17" 0.970850413195075 0.969597324190661 0.970064490529177 0.976805892146463 0.972524401010349
"18" 0.98967896963057 0.989675836316438 0.988676940180364 0.988916173353782 0.989418868144099
"19" 0.986606692862116 0.985954404839986 0.986310730140129 0.988296713037508 0.988540839112979
"20" 0.985736137957234 0.985088464089438 0.986844774058862 0.985813555739208 0.987134756354581
"21" 0.971612135198046 0.970764803012417 0.969837269718088 0.972109594370126 0.972261312496338
"22" 0.962739202442217 0.941059937067442 0.95115335220183 0.944772424476822 0.951283933948494
"23" 0.986667241177924 0.987273421471298 0.986528921503077 0.98628033375605 0.987355480664635
"24" 0.982561371116872 0.978805577557219 0.978971689048526 0.980531186456834 0.981401540386813
"25" 0.901852914828824 0.904809654430768 0.908383529421803 0.902044291014301 0.908906937136538
"26" 0.989756527379883 0.989092584674576 0.989413193123498 0.988973238946659 0.989512789540429
"27" 0.989636742810101 0.989595444452844 0.989203722091738 0.98976341848424 0.98960404354001
"28" 0.957084799305908 0.956102745834559 0.959851877649254 0.956427720805473 0.956326467030091
"29" 0.986770139443628 0.987291077278272 0.987257033997197 0.987334932239703 0.986701306253715
"30" 0.984759279454914 0.985226232065886 0.985540024547519 0.984351717669092 0.98563705248181
"31" 0.958399734137205 0.958197336770081 0.960987915105647 0.950940940443845 0.968448817185932
"32" 0.975782698037933 0.981253188105391 0.977894811704254 0.973945668541216 0.977880330546724
"33" 0.987584429395805 0.987092296368917 0.987364192763884 0.986958254171134 0.987066774280945
"34" 0.943816324548738 0.943844256653659 0.949849983658873 0.946851150795246 0.948053818354738
"35" 0.980844654089167 0.980971697311582 0.980572792628593 0.981369107841757 0.983729244754919
"36" 0.983774172630057 0.984107141978303 0.983849226153501 0.983936919764087 0.983650390491062
"37" 0.988030861857328 0.987483922030644 0.986930093219766 0.987564007285081 0.987938645990067
"38" 0.985920135664102 0.984559490211053 0.985600402612012 0.984958734873392 0.985616806176552
"39" 0.987472053922812 0.98621887509408 0.98668696367661 0.986326531909769 0.986154543783522
"40" 0.988568290010558 0.988274469153583 0.987306169830431 0.987952768188882 0.988785800062359
"41" 0.841352878710535 0.844891792806548 0.848739759601133 0.838383996343121 0.842333709534162
"42" 0.973493485248287 0.973971716032982 0.967209540807857 0.968429529023669 0.972020082447755
"43" 0.988137008896653 0.989247042816505 0.989222033313832 0.989202511492066 0.988337578893423
"44" 0.974970704997896 0.975155458236771 0.977560453679093 0.975914681889333 0.978741015567493
"45" 0.985977123167717 0.986044720832462 0.986185992892294 0.984685349606419 0.984034327266173
"46" 0.962630920825935 0.961815592631323 0.963816281205873 0.962751529338789 0.96401024561557
"47" 0.951894188106257 0.954928055217569 0.95679012308759 0.954611383350645 0.952973777594743
"48" 0.983919894097691 0.983324403109765 0.98121092798872 0.980157614535384 0.983576707148274
"49" 0.984137730738601 0.985060883301938 0.985171023472887 0.985185589990644 0.986303646728441
"50" 0.982865992154835 0.982177320692503 0.981370858694518 0.982767279772361 0.983622608133146
"51" 0.921343548640683 0.909472198553452 0.899964659888252 0.905569991731748 0.903723465364433
"52" 0.977139292103057 0.975890062316164 0.977449223770583 0.976363253237121 0.978518322497066
"53" 0.985306348633624 0.986322579694121 0.982776068105398 0.981575152181009 0.983484019065288
"54" 0.980696253482529 0.98277541600344 0.980350175614191 0.979993258994086 0.978402968857357
"55" 0.974227355214249 0.97463281797475 0.974700918824987 0.974739971404497 0.974107796440632
"56" 0.98513433347546 0.982588974032746 0.984575481037949 0.97954067188196 0.98206008780994
"57" 0.963305835505846 0.962524464954887 0.965810264344245 0.961989925319921 0.963308662072564
"58" 0.950529264296842 0.921144712831041 0.928717125160823 0.923852338107645 0.953606587070911
"59" 9.04690433678468e-10 3.38618022510673e-13 0.252222565263995 0.0227670984122036 -4.44089209850063e-16
"60" 0.988752542079723 0.988647786457349 0.988698013453861 0.988591783703427 0.988788644564999
"61" 0.986986473278355 0.986824428047857 0.986750088701431 0.987931350313527 0.988798023416766
"62" 0.988259975666491 0.988805572409753 0.98914254633901 0.988118499749367 0.989070877712625
"63" 0.984049034578989 0.986067816094632 0.986861625624238 0.984127113763248 0.986611499242545
"64" 0.970804531427663 0.972477387174051 0.972461902239785 0.971008818686797 0.970871956098314
"65" 0.987466770972755 0.987162786976579 0.987004134315887 0.98752700997669 0.987242597666499
