0	0	0	0	0	0	0	0	0	0	0	0	0	3.03577	0	0	0	0.706918	0	0.0487453
0	0	1.2341	0	0	0	0	0	0	11.6589	0	0	0	0	0	0	0	0	0	0
0	0	0	0	13.3869	0	0	0	0	0	0	0	0	0	0	0.420082	0	6.99478	0	0
0	0	0	0	0	0	0	0	0.0358259	0	0	0	0	0	0.157974	0	0	0	0	0.100362
0	0	0	0	0	0	0	0	0	0	0	0	13.1713	0	0	0	0	0	0	0
0.0460136	0.0177523	12.6737	0.0721558	0	0	0.0837927	0.0436502	0.00721716	0.0450196	6.17258	0.0401897	0	0	0.0304548	0	0.0755154	0	0.0596168	0
0.148572	0	0	0.035669	7.18661	0.0320394	2.83988	0.0450811	0.0547261	0	2.59901	0.0755253	0	0.073821	0	0.0290363	0.098378	0.0422639	0.116694	0
0	13.0057	0	0	0	0	0	0	1.49569	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2.70398	0	0.674294	0	0	0	0	0	0	0.0998003
0	0	8.20897	0	0	0	0	0	0	0	0	0	0.289117	0	3.54763	0	0	0	0	0
0	0	0	1.30928	0	23.9632	0	0.994995	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3.08715	0	5.69797	0	0	0	0	0	0.291339	0	0	0	0	0	0	0
1.8273	1.69842	0	2.97187	0.92684	0.402209	4.22199	1.79872	0.953084	6.10391	45.7967	1.65153	17.1591	0	1.13514	0	2.82786	0	2.23494	0
0	0	0	0	0	23.2838	0	0	0	0	0	0	0	0.302896	0	0	0.666076	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33248	0	0	0.0601389	0	0
0	0	0	0	0	0	0	0	0	0	0	7.17605	3.31684	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	27.2575	0	0	0	0	0	0
0	0	0	0	0.965049	0	0	0	0	0	0.0701028	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8.16295	0	0	0.0972718	0	0	0	0	17.5861	0	0	1.50105	4.76435	0	0
0	0	0	0	0.535838	0	0	0	0.0485736	0.108407	0.156949	0.36637	0.503298	29.808	0	0	0	0.295964	0.0195571	0.520745
0.614547	0.595639	0	2.36268	0	0	0	0	0	15.2577	0	0	0	0	0	0	0	0	0	0
0	0	0	0	27.803	0	0	12.4605	0	0	0	0	0	0	0	0	0	0	0	0
0	2.8798	0	0	0	0.167044	0	0	0	2.15678	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.636886	0	0	0	0.774772	0	1.05803	0	0	0	0	0	0	0
0	0	0	0	0	3.74235	0	0	0	0	0	0	0	14.3485	0	0	0	0	0	0
0	0	0	0.899077	0	0	0	0	0	0	0.0510365	0	0	0	0	0	0	0	0	0
0	0.300806	0	3.13964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6.32084	0	0	0	0	6.59949	0	0	0	0	0	0	0	0
0	0	0	0	3.47831	0	8.1634	0	0.274247	2.14046	7.01145	0.552783	3.94442	0	0	0	0	0	0.693439	3.6101
0	0	0	0	0	0	0	0	0	0	0	5.08412	0	0	0	0	0.787142	0	15.1544	0
0	0	0	0	0	0	0	0	0	0	0.123611	0	0	0	0	13.1039	0	0	0	0
0	0	3.66005	0	0	0	0	0	0	1.36279	0	0	0	0.143647	0	0	0	0	0	0
0	0	35.7607	0	0	0	1.13167	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0719491	0	0	0	0	0	0	0	0	2.17927	0	0	0	0	0	0	0	0	0	0
0	0	18.2655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588491	0	0.0658446
0	8.11936	0	0.310185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497479
0	0	0	0	0	0	0	0	0	0	18.2797	0	0	0	0	0	0.49765	0	0	0
13.3324	29.3265	0	13.6617	1.38863	0	13.3546	5.46344	0	24.5437	0	3.09289	6.36628	0	17.6852	0	3.91496	0	14.1811	0
0	0	0	0	2.60569	18.1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9.69564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.424325	0	0	0	0	0	1.34643	0	0.210151	0	0	0	0	0	0	0
0	0	8.49482	0	0	0	0	0	0	0	0.351469	0	0	0	0	0.195645	0	0	0	0
0	0	4.98831	0.0297042	0	0	0	0.00344311	0	0	0	0	0	0	0	0	0.00634149	0	0	0.161509
0	0	0	0	0	0	0	0	0.0369146	0	0	0	0	1.58009	0	0	0	0	0	0.942186
0	0	0	0	0	0	0	0	0	0	0	0.822512	0	0	0	0	0	1.19888	0	0.775603
32.2656	0	0	0	0	0	0	0	1.63381	0	0	0	0	0	0	0	0	3.79702	0	0
0	0	0	0	26.4369	4.44577	0	0	0	0	0	0	0	0	0	1.82837	0	0.176978	0	0
0	0	3.2369	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21765	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.8338	0	0	0
0	0	0	0	0	0.00601955	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88202
0	0	12.2414	0.791521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0948314	0	0.613316	0.0807185	0.35865	0	21.3548	1.23081	0	0.128695	0.522203	0	0	0.371955	0.245477	39.5856	0.596234	0	0.368782
0	0	0	0	0	0	0	0	0	0	0	13.543	0	0	0	0	0	0	5.90373	0
0	0	0	0	0	0	0	0	7.80711	0	0	35.3369	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2.10037	0	0	0	5.89291	0	0	0	0	0	0	0.18452	0
0	0	0	0	0	0.849519	0	0.141136	1.29782	0	0	0	0	0	0	0	21.4168	0	0	0
1.22644	0.665947	0.730934	1.20595	9.85387	0.292344	2.8269	1.08369	0.846212	1.01901	9.73582	1.79864	0	0.759141	1.61605	0	2.04573	0.0683221	1.38743	0
0.0261543	0.0763763	0	0.118216	0	0	0	0.0195274	0	0.155472	1.50408	0	4.05476	0	0.0194248	0	0	0	0.0286618	0.0984898
0	0	0	0	0	0.0966031	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261441
0	0	0	0	0	0	0	0	0	0	0	0	0	11.3613	0.81403	0	0	0.951968	0	0
0	0	0	0	0	1.80259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	19.6728	0	0	0	0	0	0	0	0.0598687	0	0.0885839	0.0079752	0	0.00670747	0	0
0.150201	0.658468	0	1.57657	0.0630502	0	0	1.28255	24.9559	0	0	0	0	0.57093	0.303849	0	0.223066	14.3792	0.0215387	0.778555
0	0	0	0	1.4295	0	0	0	2.89246	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0108875	0	0.779302	0	0	0	0	0	0.0490579	0	0	0	0	0	0
0	0	26.6729	0	0	0	5.15233	0	0	0	0	0	0	0	3.80931	0	0	0	0	0
0	0	0	0	0	0	0.372878	0	0	0	2.80961	0	0.866372	0	0	0.390709	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1.24315	0	0	24.4884	0	0	0	0	0	0
85.9707	0	0	0	0	0	0	0	0	0	0	0	0.426976	0	0	0	0	0	0	27.3994
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0861289	1.38256	0	0	0.0796658	0	0
1.34851	0	21.188	1.78085	0.215306	0.805838	0	0.972246	1.33427	0.194253	0	0.56445	0	0.776561	18.9582	1.05402	1.04552	1.17518	1.03938	0.380775
0	0	0	0	0	5.02234	0	0.946784	0	0	0	3.70275	0	0	0	0	3.23131	0	0	0
0	0	0	0	0	0.746603	0	0	0	0	0	0	0	3.41922	0	0	1.04609	0	0	0
0	16.3689	0	0	0	0	0	0	0.164311	0	0	0	0	0	3.63141	0	0	0	0	0
0	0	1.28471	0.0476595	0	0	0	0	0	1.0023	0	0	0	0	0	0	0	0	0	0
0	0.642683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281421	0	0
0	0	0	0	0	0	8.4861	0	0	0	0	0	0	1.23798	0	0	0	0.173555	0	0
0	0	0	0	5.60015	4.99957	0	0	0	0	0	0	0	0	0	0	0	0.872479	0	0
2.12949	0	0	0	0	0	0	0	0	2.78323	0	0	0	0	0.0104752	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.0182413	0.0256472	0	0	0	0	0	0	0	0.132111
0	0.51719	0	0	0	0.208642	0	0	0	0	0	0	0	0	0	0	0	0.141525	0	0
0	0	0	0	1.08497	0	0	0	0	0	7.41381	0	0	0	0	0	0	0.181852	0	0
0	0	0	1.08654	0	0	0	0	0	0	0	19.2299	0	0	0	0	0	0	0	0
0	0	0	0	2.96332	0.0189957	0	0.00572193	0.0344548	0	16.8112	0.0199469	0	0.0236295	0	0.0174898	0.00848015	0.0186811	0	0
0	0	0	0	0	0	0	0	0	0	0	0.210166	0	0.584236	0	0	0	0	0	2.06862
0	0	0.301605	0	0	0	0	0	0	0	0.187337	0	0	0	0	0.00681507	0	0	0	0
0	0	12.764	0	0	0	1.31456	0	0	0	0	0	0	0	0	0.169059	0	0.0185713	0	0
0	0	0	0	0	52.0085	0	0	1.03648	0	0	0	0	0	0	0	0	0	0	0
0	44.1771	0	0.407658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	22.377	0	0.531118	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	3.29711	0	0	0	0	0	0	0.973448	0	0
0	0	4.45261	0	0	0	0	0	0	0	0	0	0	2.07037	6.44977	0	0	0	0	0
0	0	0	0.123856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233706
0	0	0.455402	0	0	0	9.90447	0	0	0	0	0	0.528119	0	0	0	0	0	0	0
0	0	0	0	0	14.9288	0	0	3.55413	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	31.9938	0	0	0	0	0	0	0	0	0.208499	0	0	0.209165	0	0.294403
1.37522	0	0.402473	0.120936	0	0.213573	0.0779168	0.303365	0.219482	0	0.0315685	0	0	0	0.0560329	0.169644	7.11445	0.117222	0.868795	0
0	0	0	0	6.30365	0	0	0	0	0	0	0	0	14.9593	0	0	0	0	0.504414	0
0	0	0.428826	0	0	0	4.06946	0	0.601822	0	0	0	0	0	0.745799	0	0	0	0	0
0	0	0	0	0.000285003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241535	0
0.0485358	0	0	0	0	0	0	2.06027	2.86631	0	0	0.110895	0	0	0	0	0	0	0	0
0	0	0	0	6.14457	0.304804	0	0	0	0	0	0	0	0	0	0	0	0.364023	0	0
0	0	0	0	0	0	0	0	0.291896	0	0	0.0346263	0	16.2181	0	0	0	0	0	0
0	0	0	0	0	0	0	0.612045	0	0	0	0	3.27886	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.182702	0	0	1.11886	0	0	0	0	0	0	0
0.103872	5.27666	0	0.576934	0	0.210804	0	0.24513	0.0620469	0	0	0.00304776	0	0.0563595	0	0.213395	0.0409757	0.0870855	0.0375948	0
0	6.37587	0	0	0	0	1.44925	0	0	0	0	0	0	0	0.392317	0.155111	0	0	0	0
0	0	0	0	0	0	8.57899	0	0	0	0	0	0	0	4.26358	0	0	0	0	0
0.207768	0.34087	0	0.286543	0	21.6392	0.123259	1.01771	0	0.0602865	0	0.0167754	0	0	0.321344	0.961342	0.167031	0	0.118318	0
0	0	0	0	0	0	0	0	0	13.2308	0	0	0	0	0	0	0	0	4.50933	0
0	0	0	0	0	15.0523	0	0	0	0	0	0	0	7.39784	0	0	0	0	0	0.0461016
0	0	0.683417	0	0	0	0	0	0.719934	0	1.76918	0	0	0	0	0	0	0	0	0
0	0	0	1.35651	0	0.117742	0	0.331226	0	0	1.29923	0.0122069	0.00773963	0.102693	0	0.0969906	0.213925	0.0225247	0	0
0	0	3.92721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0509996
0	0	0	27.9704	0	0	0	0	0	0	0	0	0	0	0	0	1.01014	0	0	0
0.194773	4.04384	0	0.287131	0	0.172911	0	0.200756	0	0	0	0.00985334	0.0180156	0.200761	0.115223	0.0782956	0.136286	0.0370514	0	0
0	27.3322	0	2.0239	0	0	0.00253553	0	0	0	0.00195534	0	0.698421	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	13.8026	3.10221	0	0	0	0	0	0.326338	0	2.37536
0	0	0.942906	0.0759666	0	0	0	0	5.87568	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1.7364	1.09944	0	0	0	0	0	0	0	0	0	0	0.159414	0	0	0
0	0	0	0	0	0	0	0	0	0	8.24852	0.219151	0	0	0	0	0	0	0	3.11587
0	0	0	0	0	0	0	0	0	37.1289	0	0	3.75954	0	2.04102	0	0	0	0	0
0	14.8222	0	0	0	0	0	0	0.159878	0	0	0	0	0	0	0	0	0.845344	0	0
3.84763	0	0	0	0	0	0	0	0	1.12548	0	19.8406	0	0	0	0	0	0	2.72417	0
0	0.353107	0	0	0	2.7565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.784594	0.0925776	0	0	0	0	0	0	0	0	0	0	0.0033924	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3.0801	0	0	1.00539	0	0	0	0	0	0	3.85245	0
0.125137	0	0	0.155442	0.273206	0	2.31873	0.0245869	0.0156255	1.09284	4.54594	0.0248224	2.97715	0	0	0	0.046112	0	0.0722854	0
0	0.426918	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1272	0	1.6155	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0856398	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239641	0	0	0.818044
0	0	0	0.694408	0.206828	0	0	0	0	0	0	0	0.178871	0	5.89807	0	0	0	0	0.903456
0	0	0	0	0	0	0	0	4.18955	0	0	2.8504	0	0	0	0	0	0	2.19946	0
0	0.188645	0	0	0	0	0	0	0	0	0	0	16.2946	0	0.691319	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0633967	0.104941	0	0	0	0	0	0.0946995
3.36957	0	0	0	0	0	0	3.67218	0	0	0	0	0	0	0	0	0.0173536	0	0	0
0.356083	0	0	4.35073	0	0	0	0	0	0	0	0	0	1.02583	0	0	9.55142	0	0	0
0	0	0	0	0.214252	0	0	0	0	0	0.000289676	0	0	0	0	0	0	0.768402	0	0
0	0	0	0	0	0	0	0	0.0924963	0	0	0	0	0	0	1.84007	0	0.468205	0	0
0	0	0	0	0	0	26.1879	0	0	0	42.2844	0	3.53984	0	0	0	0	0	0	0
5.71434	0	0	11.799	0	0	0	6.47203	0	0	0	0	0	0	0	0	0	0	0	0
0	0.666988	0	0	0	0	0	0	0	0	0	7.02128	0	0	0.448259	0	0	0.0724894	0	0
0	0	0	0	0	20.9915	0	0	0	0.594846	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85446	0	0	0	0.027771
0	0	0.112519	0	0	0	0	0	0.143663	0	0	0	0	0	0	5.02908	0	0	0	0
0	0	0.557917	0	0	0	0	0	0	0	0.294	0	0	0	0	0	0.969324	0	0	0
0.442954	1.31583	0	0	0	0	1.29711	0	0	0	0	0	0	0	5.09552	0	0	0	0	0
0	0	0	3.55644	0	0	0	10.1781	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.27371	0	0	0	0	0	0	0	0	0	0	0	16.175	0	0	0	0
42.6039	0	0	0	0.437287	0	0	0	0	0	0	0	0	0	0.248028	0	0	0	0	0
0.0390961	0.0888249	0	0.12033	0	10.6192	0.0420585	0.161817	0	0.0338093	0	0	0	2.64463	0.0825607	1.74481	0.0684634	0	0.0297053	0
0	0	1.30569	0	0.773891	0	8.32732	0	0.0423727	1.00923	5.03903	0.0261038	1.43564	0	2.54085	0	0	0.0133513	0.0972247	1.43984
0	0	0	0	0	0	0	0	0	0	0	4.86294	0	27.187	0	0	0	0	0	0
0.91127	0	0	0	0	0	0	0	0	0	0	1.72008	0	0	0	0	0	0	0	0
0.610149	0.874868	0.0296934	0.240723	0	0	1.09259	0.382867	0	0.227765	0.485739	1.25667	0	0	1.25203	4.0785	0.820721	18.5182	0.313097	0
1.96352	0	0	0	32.6812	0	0	9.29535	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2.97319	0	0.778294	0	0	0	0	0	0	0	0.492524	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71134	0	74.568	0	0	0
0	0	13.4929	0	0	0.0738302	0	0	0	0	0	0	0	0.417592	0	0.158371	0	0	0	0
0.242366	0.235171	0.467372	0.384646	0.156297	0.001912	5.48124	0.14024	0.223907	0.142656	0.804429	0	0	0	4.07603	0.0586029	0	0	0.210658	0
0	1.09925	1.01699	0	0.0199217	0	15.1773	0	0	0.280274	4.44646	0	0.184952	0.388369	0	0	0.227099	0	0	0
0	0	0	0	0	0	0	0	7.44718	0	0	0	0	0	0	1.68123	0	20.821	0	0
0	0	0	0.127054	0	0.368788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0500803	92.3126	0	0	0.173684	0	0	0	0.027797	0	0.0125712	0	0	0.117352	0	0.0653307
63.0505	0.743027	0	0	13.3968	1.54715	0.374964	1.99888	1.81878	0	0	0.591746	0.82685	0.0376062	3.69792	1.43933	0	1.48787	0.445829	1.24948
1.86415	0	0	0	0	0	0.332556	0	0	0.444274	0	0	3.12972	0	0	0	0	0	0	0
0	0	0	0	0	0	3.62427	0	0	0.543904	0	6.39351	0	0	0	0	0	0	0	0
0	0.0467128	0	0	0.251991	0	19.55	0	0	0	0.0914384	0.0186742	6.63247	0.0908609	0.569187	0	0.0159263	0.0168322	0	0.223372
0	2.71961	0	0	0	0	0	0	0	0	0	25.9917	0	0	0.218686	0	0	0	0	0
0	0	0	0	1.0069	0	0	0	0	0	0	0	0	2.1745	0	0	0	0	0	0
1.03751	0.00938644	0	0	0	0	0	0	0	2.31066	0	33.1969	0	0	0	0	0	0	1.81041	0
0	0	0	0	0	0	0	0	0	0	1.18347	0	0	0	0	17.2168	0	0	0	0
0	0	0	20.7686	0	0	0	0	0	0	0	0	0	0	0.83796	1.41743	0	0	0	0
0	0	0	0	9.63692	0	0.275569	0	0	0	0	0	0	0	0	0	0	0	0	0
4.21828	4.86173	0	0	0	0	0	0	0	0	0	0	1.55722	0	0	0	0	0	0	0
4.24245	0	0	0	0	0	0	0	0	0	0	31.1571	8.67796	0	0	0	0	0	0	0
0	0	4.48831	0	0	0	0	0	0	0	0.280456	11.2525	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.0148603	0.105514	0	0.168418	57.3366	0	0	0	0	0	0	0.653455	0
0	0	0	0	0	0	0	0	0	0	9.36719	0	0	0.775919	0	0	0	0	0	0
0	0	0	0	0.0759724	0	0	0	0	4.05077	0	0	0.979122	0	0	0	0	0	0	0
0	0.918259	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19724	0	0	0	0
1.28796	1.5782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.579	0	0	0
0	0	0	0	0	0	0	0	0	0.0754465	0	0	0	0.0167989	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1.21667	0	0	0.156561	0	0	0	0	0	2.66513
0	0	0	0	0	1.51484	0	0	0	0	0	0	0.270425	0	0	0	0	0	0	0
0	0	0	0	1.3609	0	0	0	0	0	18.8152	0	0	0	0	0	0	0	0	0.073619
0	0	0	0	0	0	10.6177	0	0	0	0	0	0	0	0	0	6.60893	0	0	0
1.79637	1.136	0	14.5302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.018578	0	0	0	3.58757	0	0	0	1.76237	0	0	0	0	0	0
0	0	4.56185	0	0	0	0	0	0	0	0	0	0	0	1.8852	0	2.66673	0	0	0
0	0	0	0	0	10.0936	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2.41439	0.273511	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.821319	0	0.344069	0	0	0.388547	0	0	0	5.90947
0.1054	0.173407	46.1351	0.204332	0	0	0.197298	0.0756028	0	0.0956109	0	0.022034	0	0	0.235706	0	0.124915	0	0.0817829	0
0	0	0	7.34628	0	0	0	3.57769	0	0	0	58.6755	0	0	0	0	0	0	0.851221	0
0	0	0	0	0	0	0	0.790145	0	0	0	12.5431	0	0	0	0	0	0	16.6281	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37754	0	0	0	0	7.31001
0	0	0	4.7691	0	0	0	0	0	0	0	0	0.228313	0	0	0	0	0	0	0
0	0	0.632817	0	0	0	0	0	0	0	0	0.43157	0	0.466877	0	0	0	0	0	0
0	0	0	0	15.8694	0	0	0	0	0	0	0	0	0	0	0.0381205	0	0	0	0
0.272126	0	0.425138	0	10.534	0	0.292085	0	0	0	0.418214	0.206094	0	0.360717	0.404048	0	0.232569	0	0	6.8747
4.51953	0	0	0	0	0	0	0	0	0	0	21.75	0	0	0	0	0	0	8.15068	0
