0	0.644435	1.66965	2.9304	1.6388
0	-0.0409761	-0.167832	-2.52516	0.0767424
0	0.234074	-2.37585	0.163284	0.0671644
0	0.33326	0.60884	-2.07327	-1.10415
0	2.69554	0.243285	0.180348	0.474312
0	-0.157818	0.0631315	0.108026	2.49319
0	-0.898922	-2.53889	-1.90881	-0.08715
0	-0.000842916	-0.0661365	-1.61296	-2.38834
0	-1.16476	0.50718	-0.577155	-2.38056
0	-1.81481	0.18019	-2.18266	-0.122968
0	1.08519	2.56842	0.0205379	0.0525097
0	1.77539	2.59614	1.15718	2.71007
0	-2.45498	-0.448336	-0.554229	0.483548
0	0.363614	-1.90455	0.306077	-1.69075
0	-0.363642	1.65324	2.004	-0.195472
0	-0.172447	-0.598417	-0.347826	2.17085
0	-0.0202473	-2.45425	-1.32304	-1.96866
0	-0.851164	-0.547033	0.42208	-2.49023
0	-1.5888	-0.143229	-2.56123	-1.86651
0	-1.94165	-0.420141	1.18197	-0.369203
